"status","general_grade","developers","grade_url","name","area","price","green_grade","newest_made_time","given_time","detail_address","around_grade","type","traffic_grade"
"售罄","3.6","四川隆阳房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_ljthbysaawjq/","隆基泰和铂悦山","龙泉驿","价格待定","3.3","2017.01.07","2018年12月31日","北京路66号(地铁二号线书房站,永辉超市对面)","3.8","住宅","3.8"
"售罄","3.1","成都首创正华置业有限公司","https://cd.fang.lianjia.com//loupan/p_scghcaatzt/","首创光和城二期","成华","17800","3.2","2017.09","2017年03月31日","荆竹东路与东荆路首创花与城二期","2.9","住宅","3.1"
"售罄","1.5","成都市保利兴北房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_blddhaasgm/","保利大都汇|君汇","新都","11300","1.6","2017.07.22","2018年12月31日","北星大道与大天路交汇处","1.5","住宅","1.4"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_jkxytdaaxay/","金科星耀天都","成华","12600","null","null","null","null","null","商业类","null"
"售罄","0.6","成都万科蓉北置业有限公司","https://cd.fang.lianjia.com//loupan/p_wkjytxaacds/","万科金域缇香二期","新都","12400","0.6","2016.10.25","待定","地铁3号线三河场地铁出站口","0.6","住宅","0.6"
"售罄","4.8","成都中铁建投资有限公司","https://cd.fang.lianjia.com//loupan/p_zgtjxplaaavcv/","中国铁建西派澜岸","高新","1000","5","2015.10.31","2016年11月30日","天府一街1566号","4.5","别墅","5"
"售罄","null","成都中铁置业有限公司","https://cd.fang.lianjia.com//loupan/p_ztxjyhyqaaywy/","中铁西郡英华一期","郫都","11000","0","2012.05.10","2012年06月01日","港通北一路567号","0","别墅","0"
"售罄","3.5","保利地产","https://cd.fang.lianjia.com//loupan/p_blcsqzyjaaxal/","保利城四期中央郡","新都","9800","3.6","2017.09.16","2019年09月","北新大道东","3.4","住宅","3.4"
"售罄","4","华润置地（成都）发展有限公司","https://cd.fang.lianjia.com//loupan/p_hresscqqaasby/","华润二十四城七期","成华","15500","3.9","2016.11.26","2019年01月31日","二环路东三段双庆路6号","4.1","住宅","4.2"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_xxwjyntabaip/","新希望锦悦楠庭","武侯","12000","null","null","null","null","null","住宅","null"
"售罄","2.4","成都花园城蔚蓝卡地亚置业有限公司","https://cd.fang.lianjia.com//loupan/p_wlkdyhycaarwt/","蔚蓝卡地亚花园城","天府新区","价格待定","3","2016.09.21","2018年12月31日","正兴镇田家寺村4、5、6组","2","住宅","2.2"
"售罄","2.3","成都市海骏达房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hjdsdsqaasfq/","海骏达蜀都1号三期","郫都","9000","2.3","2019.01.01","2019年12月31日","蜀都新城创智公园南四路100号（创智公园正对面）","2.5","住宅","2.3"
"售罄","3.5","成都万科新都置业有限公司","https://cd.fang.lianjia.com//loupan/p_wkwlslsbsaayip/","万科五龙山蓝山别墅","新都","450","4","2016.12.10","2018年12月31日","龙秀路89号","3.6","别墅","3"
"售罄","2.8","成都上置置业有限公司","https://cd.fang.lianjia.com//loupan/p_szlzyblhyabahm/","上置绿洲雅宾利花园","郫都","8500","3.2","2017.09.22","待定","红光港华路555号","2.7","住宅","2.6"
"售罄","4.4","成都棕榈泉联英置业有限公司 ","https://cd.fang.lianjia.com//loupan/p_zlqfemgyaatit/","成都棕榈泉国际中心","高新","32000","4.3","2012.10","2013年12月","天府大道中段199号","4.4","住宅","4.6"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_cdqywdgcaatvy/","成都青羊万达广场","青羊","50000","null","null","null","null","null","商业","null"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_cdgjkjjndxaavii/","成都国际科技节能大厦","高新","12000","null","null","null","null","null","写字楼","null"
"售罄","4.4","四川成功企业发展有限公司","https://cd.fang.lianjia.com//loupan/p_cgydabawi/","成功悦都","成华","14500","4.2","2017.09.22","2018年06月30日","双建路建行正对面（原双建路79号）","4.5","商业类","4.5"
"售罄","null","成都万茂置业有限公司","https://cd.fang.lianjia.com//loupan/p_wmuabbip/","万茂UIC","武侯","37000","0","2016.06.18","2017年10月31日","聚龙路1251号","0","底商","0"
"售罄","3","成都旭和盛房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_undefinedabbkt/","洛森堡","天府新区","28000","3","2013.10.27","2015年06月30日","麓山大道630号","3","底商","3"
"售罄","4.1","成都昌鑫置业有限公司","https://cd.fang.lianjia.com//loupan/p_qywhzxabbzf/","万和中心","青羊","9700","3.6","2016.11.11","2018年12月31日","日月大道1501号","4.3","写字楼","4.3"
"售罄","4.5","成都嘉隆利地产有限公司","https://cd.fang.lianjia.com//loupan/p_csctabcsq/","城市春天","高新","9000","4.2","2011.01.02","2012年12月01日","益州大道北段388号","4.6","写字楼","4.8"
"售罄","3.1","成都市保华房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_blkqaacxk/","保利康桥","成华","16000","3","2014.09.13","2016年04月30日","成华大道杉板桥路199号","3.1","住宅","3.1"
"售罄","5","成都华瑞房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hygcabdfu/","华宇广场","锦江","45000","5","2016.04.16","2017年06月28日","东大路与静康路交汇处华宇广场","5","底商","5"
"售罄","null","成都嘉隆利地产有限公司","https://cd.fang.lianjia.com//loupan/p_csctabctp/","城市春天","高新","40000","0","2010.05.18","2011年06月21日","益州大道北段388号","0","底商","0"
"售罄","1.1","四川伯琪实业有限公司","https://cd.fang.lianjia.com//loupan/p_jfabdrz/","锦府","成华","14250","1.1","2018.10.29","2019年02月18日","御风一路35号(信和御龙山旁)","1","住宅","1.1"
"售罄","null","成都旭和盛房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_lhyabeut/","蓝花楹","高新","价格待定","0","2016.12.12","2018年06月01日","天府三街和康华路交汇处","0","商业","0"
"售罄","4.3","成都泰博置业有限公司","https://cd.fang.lianjia.com//loupan/p_lxcabexj/","理想城","成华","19000","4.3","2017.12.09","2018年12月31日","东中环二仙桥北一路","4.2","商业类","4.5"
"售罄","4.3","四川兴元房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_yyhyabfdk/","元益花园","青羊","41000","3","2011.11.12","2012年02月05日","光华大道一段866号","5","底商","5"
"售罄","null","成都市鹏程房屋开发有限公司","https://cd.fang.lianjia.com//loupan/p_gyxabfgb/","公元西","青羊","37000","0","2010.09.03","2012年06月30日","金沙遗址路68号","0","底商","0"
"售罄","null","成都中铁诚投置业有限公司","https://cd.fang.lianjia.com//loupan/p_ztjtabffu/","中铁九天","金牛","50000","0","2015.08.08","2017年06月30日","沙湾路220号","0","底商","0"
"售罄","1.6","暂无","https://cd.fang.lianjia.com//loupan/p_ghxyabevc/","光华欣苑","青羊","22000","1.5","2015.10","2016年12月","光华北六路217号","1.5","底商","2"
"售罄","4","成都市国嘉志得置业有限公司","https://cd.fang.lianjia.com//loupan/p_ghyjabeuy/","光华逸家","青羊","50000","4","2012.08.31","2014年11月30日","光华东三路401号","4.1","底商","4.1"
"售罄","null","成都市永致投资有限公司","https://cd.fang.lianjia.com//loupan/p_jtyxabfhn/","嘉通云玺","郫都","28000","0","2015.01.11","2017年03月30日","红光镇广场路","0","底商","0"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_wmuabbxy/","万茂UIC","武侯","11000","null","null","null","null","null","商业类","null"
"售罄","2.7","成都树仁置业有限公司","https://cd.fang.lianjia.com//loupan/p_hdjcabevz/","恒大锦城","成华","10192","2.8","2017.05.29","2018年12月","东三环路桂林西路18号（龙潭路与桂林西路交汇处200米）","2.7","住宅","2.8"
"售罄","null","成都曙光现代物流投资有限公司","https://cd.fang.lianjia.com//loupan/p_sggjabein/","曙光国际","高新","13000","0","2011.03.10","2014年12月30日","天晖中街56号","0","写字楼","0"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_shwyxabdni/","沙河湾","成华","10300","null","null","null","null","null","商业类","null"
"售罄","null","成都三益利合投资有限公司","https://cd.fang.lianjia.com//loupan/p_jzgjabbjj/","桔子国际","金牛","60000","0","2015.10.21","2017年06月30日","西一环三段5号（地铁中医附院战D出口200米处）","0","底商","0"
"售罄","3.5","四川滨江地产发展有限公司","https://cd.fang.lianjia.com//loupan/p_bjlaabfcp/","滨江两岸","郫都","价格待定","3.6","2018.02","待定","犀浦镇犀安路666号","3.5","住宅","3.6"
"售罄","2.7","成都长城实业集团有限公司","https://cd.fang.lianjia.com//loupan/p_msgdabbds/","牧山高第","双流","320","2.8","2017.03.05","2019年12月31日","花源镇丽景南路99号","2.8","别墅","2.8"
"售罄","4.2","成都百维置业有限公司","https://cd.fang.lianjia.com//loupan/p_bwgcabbki/","百维广场","郫都","20000","3.8","2015.11.06","2017年08月31日","红光镇高店路西段226号","4.6","底商","4.3"
"售罄","4.4","成都宜合投资有限公司","https://cd.fang.lianjia.com//loupan/p_abaxi/","红星国际","锦江","18000","4","2012.04.18","待定","庆云南街69号","4.6","商业类","4.6"
"售罄","0","北京崇德投资管理有限公司成都公司","https://cd.fang.lianjia.com//loupan/p_myzxabddx/","茂业中心","高新","14000","0","2011.05.10","2014年12月01日","天府大道北段28号","0","写字楼","0"
"售罄","null","四川中拓房地产股份有限公司","https://cd.fang.lianjia.com//loupan/p_xhgcabdyl/","西环广场","青羊","12000","0","2013.11.14","2016年05月31日","光华东三路489号","0","写字楼","0"
"售罄","4.1","成都市中天盈房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_yfyjabevn/","誉峰三期","高新","58000","4.1","2014.09.30","2017年04月30日","交子大道333号","4.1","底商","4.2"
"售罄","2.6","成都桂溪置业有限公司","https://cd.fang.lianjia.com//loupan/p_jxgcabdbq/","金祥广场","双流","18000","2.6","2017.04.09","2018年08月31日","锦里西路107号锦江时代花园南楼1406","2.6","底商","2.6"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_shggabeyh/","圣桦公馆","新都","7600","null","null","null","null","null","住宅","null"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_yzmcabffq/","宇众曼城","郫都","15000","null","null","null","null","null","底商","null"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_hdxcaacww/","恒大新城","温江","8500","null","null","null","null","null","住宅","null"
"售罄","4.2","成都金美安防科技有限公司","https://cd.fang.lianjia.com//loupan/p_jmgjabbld/","金美国际","金牛","46000","3.9","2016.01.30","2016年10月31日","长青路88号","4.2","底商","4.4"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_jntdabbih/","晶楠天地","武侯","40000","null","null","null","null","null","底商","null"
"售罄","null","成都申蓉泓旭汽车销售服务有限公司","https://cd.fang.lianjia.com//loupan/p_xbgcabflf/","鑫北广场","新都","19000","0","2014.07","2016年03月","北星大道二段757号","0","商业","0"
"售罄","4.3","成都北辰浩房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_yhzxabbhh/","银海中心","金牛","60000","4.1","2015.04.25","2017年09月28日","一环路北四段108号","4.5","商业","4.3"
"售罄","0","成都市福来房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_ysgcabcjj/","银石广场","锦江","25000","0","2010.05.01","2011年12月30日","红星路三段99号 ","0","写字楼","0"
"售罄","4.4","领地集团房地产开发股份有限公司","https://cd.fang.lianjia.com//loupan/p_ldjxltabduw/","锦巷兰台","郫都","12000","4.6","2017.11.05","2020年03月30日","犀浦镇金粮路","4.3","商业类","4.3"
"售罄","null","成都国嘉志得置业有限公司","https://cd.fang.lianjia.com//loupan/p_jjyjabdia/","锦江逸家","锦江","42000","0","2014.04.25","2015年12月30日","茶花街106号","0","商业","0"
"售罄","null","成都国嘉志得置业有限公司","https://cd.fang.lianjia.com//loupan/p_jjyjabczg/","锦江逸家","锦江","55000","0","2013.04.29","2015年12月30日","茶花街106号","0","底商","0"
"售罄","3.5","成都市大丰房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_xcryabaze/","香城润园","新都","4500","3.5","2016.08.27","2016年03月31日","新民镇新河西街（大成街旁）","3.6","住宅","3.4"
"售罄","5","四川晋元实业有限公司","https://cd.fang.lianjia.com//loupan/p_jyhgyhabeve/","鸿阁一号","高新","13000","5","2009.10","2010年12月","龙灯山路381号","5","住宅","5"
"售罄","0","四川远东华人集团有限公司","https://cd.fang.lianjia.com//loupan/p_ogjzxabddp/","OCG国际中心","高新","价格待定","0","2015.01.25","2016年12月20日","天府四街158号","0","写字楼","0"
"售罄","2.6","成都泰新房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_wkczyabbdc/","万科城臻园","郫都","14500","2.7","2018.07.30","2019年06月","地铁2号线百草路站（成都实验外国语学校北侧）","2.3","住宅","2.9"
"售罄","4.2","中海兴业(成都)发展有限公司","https://cd.fang.lianjia.com//loupan/p_zhyaabfaf/","中信城右岸","双流","40000","4.2","2014.07.18","待定","南湖西侧（剑南大道旁边）","4.1","底商","4.2"
"售罄","0.7","成都华润置地和兴房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hrsglabbjg/","华润时光里","高新","13000","0.7","2017.12.24","2019年12月31日","观东二街和应龙南二路交叉口","0.7","商业类","0.7"
"售罄","1.4","华润置地（成都）青羊有限公司","https://cd.fang.lianjia.com//loupan/p_hrjywaactu/","华润金悦湾","青羊","11500","1.5","2018.11.03","2019年12月31日","清波路77号","1.4","住宅","1.4"
"售罄","null","成都瑞兴合能房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hnczxabcgk/","合能橙中心","郫都","27000","0","2016.03.31","2018年03月30日","犀浦镇银河西街99号（地铁2号线天河路站D出口）, 张家石桥街29号","0","底商","0"
"售罄","4.1","四川鼎禾嘉置业有限公司","https://cd.fang.lianjia.com//loupan/p_hxtjfabbdm/","和信天骄府","新都","8600","3.9","2015.09.19","2017年05月30日","工业大道西段67号","4.1","商业类","4.2"
"售罄","4.3","成都汶辉青羊地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_czshtabbjm/","城置尚豪庭","青羊","35000","4.3","2017.02.05","2017年08月30日","草市街38号","4.4","商业","4.3"
"售罄","2.6","成都成房置业有限公司,成房置业有限公司","https://cd.fang.lianjia.com//loupan/p_dydycabffs/","德源第一城","郫都","50000","2.7","2014.04.26","2014年08月15日","德源镇德源南路一段229号（稻香路口旁)","2.5","底商","2.7"
"售罄","3.5","四川心怡投资置业有限公司","https://cd.fang.lianjia.com//loupan/p_xyzsyabcfn/","心怡中丝园","天府新区","38000","3.8","2015.12.01","2016年12月31日","万东路369号","3","商业","3.8"
"售罄","null","成都蜀府信义房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_mxcslfabflj/","明信仕林府","温江","20000","0","2017.03.24","2020年01月31日","海科路99号（成都师范学院旁）","0","底商","0"
"售罄","null","成都朗云房地产有限公司","https://cd.fang.lianjia.com//loupan/p_ljssfabcui/","朗基少帅府","郫都","35000","0","2016.11.22","2018年12月30日","犀浦镇万福新街45号","0","商业","0"
"售罄","null","成都朗云房地产有限公司","https://cd.fang.lianjia.com//loupan/p_ljssfabcua/","朗基少帅府","郫都","35500","0","2016.09.21","2018年12月30日","犀浦镇万福新街45号","0","底商","0"
"售罄","4.5","成都市朗源房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_ljyjyabbia/","朗基御今缘","高新","40000","4.3","2017.07.31","2018年07月31日","天府四街1999号","4.6","商业","4.6"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_dxmcabcnc/","鼎犀名城","郫都","28000","null","null","null","null","null","商业","null"
"售罄","4.4","成都通瑞置业有限公司","https://cd.fang.lianjia.com//loupan/p_ylxcdabcpw/","永立星城都","成华","18000","4.2","2016.04.09","2018年07月01日","二环路与府青路交汇处（原512建材市场旁）","4.5","商业类","4.5"
"售罄","3.9","成都中新锦泰房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_zjyzwabcdx/","洲际亚洲湾","温江","28000","3.9","2016.09.20","2016年12月31日","光华大道三段江浦路288号","3.9","商业","3.9"
"售罄","0.7","成都海亮东悦房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hlcyfabbiw/","海亮彩悦府","龙泉驿","17000","0.7","2017.11.12","2017年12月31日","驿都大道西路中国铁建国际城东100米","0.7","底商","0.7"
"售罄","3.1","成都百城投资有限责任公司","https://cd.fang.lianjia.com//loupan/p_bycyjabdmu/","百悦城云景","龙泉驿","30000","3.3","2016.11.30","2016年11月30日","大面街道天鹅西湖南路899号","3","商业","3.1"
"售罄","null","成都百城投资有限责任公司","https://cd.fang.lianjia.com//loupan/p_bycyjabcxf/","百悦城云景","龙泉驿","30000","0","2015.05.15","2016年09月30日","大面街道天鹅西湖南路899号","0","底商","0"
"售罄","4.8","绿地集团成都锦江房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hghyhabdfq/","皇冠湖壹号","龙泉驿","30000","4.8","2017.04","2018年03月30日","桃都大道中段999号","4.8","底商","4.8"
"售罄","null","成都旭和盛房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_sxsbfabbid/","神仙树缤纷","高新","20000","0","2013.04.15","2015年07月01日","新义西街96号","0","底商","0"
"售罄","null","四川劲力房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hplgcabdbm/","红牌楼广场","武侯","价格待定","0","2008.07","2010年03月15日","二环南四段佳灵路7号","0","写字楼","0"
"售罄","2.9","成都荣盛房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_rshycabdmg/","荣盛花语城","青羊","20000","2.9","2017.06.22","2015年07月30日","光华东一路75号","3","底商","3"
"售罄","3.8","金阳集团成都尚岭置业有限公司","https://cd.fang.lianjia.com//loupan/p_jybydabdbi/","金阳不夜都","武侯","35000","4","2016.08.02","2018年05月01日","西三环路三段草金立交内侧万顺二路155号","3.7","商业","3.8"
"售罄","3.6","金阳集团成都尚岭置业有限公司","https://cd.fang.lianjia.com//loupan/p_jybydabbik/","金阳不夜都","武侯","38000","4","2016.08.02","2017年09月30日","西三环路三段草金立交内侧万顺二路155号","3.1","底商","3.8"
"售罄","3.1","四川清鑫置业有限公司","https://cd.fang.lianjia.com//loupan/p_jhyeqabazo/","锦华苑二期","新都","4300","3.2","2016.04.19","2017年08月22日","石板滩镇新华街1号","3.2","住宅","3"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_ljyjyabcfl/","朗基御今缘","高新","40000","null","null","null","null","null","底商","null"
"售罄","null","成都长虹置业有限公司","https://cd.fang.lianjia.com//loupan/p_chhyfabfih/","长虹和悦府","青羊","40000","0","2015.04.22","2015年05月31日","光华北一路527号","0","底商","0"
"售罄","3.6","成都福璟泰置业有限公司","https://cd.fang.lianjia.com//loupan/p_ygctfabexk/","阳光城檀府","武侯","17000","3.4","2017.05.26","2019年06月30日","西三环与万兴路交界处","3.8","住宅","3.8"
"售罄","2.1","成都龙湖锦铭置业有限公司,成都龙湖锦铭置业有限公司","https://cd.fang.lianjia.com//loupan/p_lhtlwabfbf/","龙湖听蓝湾","新都","12293","2","2018.06.01","2019年07月15日","大丰北星大道(方元路与新水碾路交汇处)","2","住宅","2.1"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_zjyhwabcfm/","洲际银海湾","温江","34000","null","null","null","null","null","底商","null"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_hlcyfaacve/","海亮彩悦府","龙泉驿","11000","null","null","null","null","null","住宅","null"
"售罄","0","成都东方投资控股有限公司","https://cd.fang.lianjia.com//loupan/p_dfxwzxabcgm/","东方希望中心","高新","价格待定","0","2010.10.01","2011年01月31日","益州大道北段333号","0","写字楼","0"
"售罄","3.6","中海兴业(成都)发展有限公司","https://cd.fang.lianjia.com//loupan/p_zhxyeqabdvp/","中海熙苑二期","武侯","16000","4","2017.02.24","2018年12月30日","果盛路36号","3","住宅","4"
"售罄","4.7","成都中筑兰庭置业有限公司","https://cd.fang.lianjia.com//loupan/p_zzxfltabbin/","中筑西府兰庭","武侯","42000","4.4","2014.05.25","2017年06月01日","福锦路一段669号","4.9","底商","4.9"
"售罄","3.6","成都置信实业(集团)有限公司","https://cd.fang.lianjia.com//loupan/p_zxldhylfabewg/","丽都花园丽府","武侯","21000","3.5","2009.10.31","2012年08月01日","丽都路599号","3.8","底商","3.5"
"售罄","3.8","四川仁美置业有限公司","https://cd.fang.lianjia.com//loupan/p_rmdyyxabdit/","仁美大源印象","高新","40000","3.6","2015.05.24","2016年08月","天府四街134号","3.8","底商","3.8"
"售罄","4.8","成都保龙房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_blmghyabfda/","保利玫瑰花语","龙泉驿","22600","5","2014.01.01","2016年03月31日","龙城大道保利玫瑰花语","5","底商","4.5"
"售罄","1","成都保龙房地产有限公司","https://cd.fang.lianjia.com//loupan/p_blzwhyabfcv/","保利紫薇花语","龙泉驿","40000","1","2015.10.31","2016年10月31日","车城西三路666号","1","底商","1"
"售罄","null","成都华宇业瑞房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hyxcyjabdqv/","华宇西城雅郡","金牛","30000","0","2016.07.12","2017年06月28日","金泉街道高家社区2组（金科路小学旁）","0","底商","0"
"售罄","null","成都锦兴华润置地有限公司","https://cd.fang.lianjia.com//loupan/p_hrkxtdabfae/","华润凯旋天地","锦江","45000","0","2014.07.25","2015年12月31日","中环锦绣大道菱窠路口华润凯旋天地","0","底商","0"
"售罄","3.8","成都华润置地驿都房地产有限公司","https://cd.fang.lianjia.com//loupan/p_hrgjsqabfbu/","华润国际社区","龙泉驿","23000","4","2014.07.26","2016年12月31日","成龙大道二段与金枫路交汇处","3.8","底商","3.8"
"售罄","null","成都华霖商贸有限责任公司","https://cd.fang.lianjia.com//loupan/p_hldjcabckk/","华霖金贸商厦","金牛","60000","0","2016.10.08","2018年05月01日","商贸大道二段189号","0","底商","0"
"售罄","3.9","成都国嘉中渝置业有限公司","https://cd.fang.lianjia.com//loupan/p_nhyjabeio/","南湖逸家二期","双流","35000","4.3","2017.05.10","2018年06月30日","剑南大道延线（南湖公园以西）","3.6","底商","3.8"
"售罄","4.2","成都台州商人置业有限公司","https://cd.fang.lianjia.com//loupan/p_tzsrdsabclr/","台州商人大厦","成华","15000","4","2017.04","2018年06月30日","昭觉寺横路80号","4.1","商业类","4.5"
"售罄","3.5","成都台州商人置业有限公司","https://cd.fang.lianjia.com//loupan/p_tzsrdsabcfh/","台州商人大厦","成华","40000","3.1","2016.02","2017年08月31日","昭觉寺横路80号","3.6","底商","3.8"
"售罄","0","成都大鼎置业有限公司","https://cd.fang.lianjia.com//loupan/p_ddsjgcabecg/","大鼎世纪广场","高新","价格待定","0","2010.10.09","2013年01月31日","天仁路387号","0","写字楼","0"
"售罄","4.1","成都市永平置业有限公司","https://cd.fang.lianjia.com//loupan/p_tfyjabdne/","天府逸家二期","龙泉驿","27000","4","2017.06.24","2016年12月31日","成龙大道二段天府逸家","4","底商","4.3"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_ztljsxabfjv/","中铁丽景书香","温江","23000","null","null","null","null","null","底商","null"
"售罄","3.9","成都恒大新东城置业有限公司","https://cd.fang.lianjia.com//loupan/p_hdzygcaacwb/","恒大中央广场","成华","19000","3.8","2016.01.29","2017年12月31日","东二环新鸿路口","3.9","住宅","4"
"售罄","3","成都发动机（集团）开发有限公司","https://cd.fang.lianjia.com//loupan/p_cfzdygabdip/","成发紫东阳光","成华","36000","2.7","2014.09","2015年09月","二环路东三段与蜀都大道的交汇处(二环路东三段61号万象城斜对面)","3.2","底商","3.2"
"售罄","0","四川园丁房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_cdhyyqabbma/","成都合院一期","高新西","15000","0","2014.05.01","2015年12月","西源大道1313号","0","别墅","0"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_hyxcyjaacuo/","华宇西城雅郡","金牛","11000","null","null","null","null","null","住宅","null"
"售罄","3.8","成都润利鑫置业有限责任公司","https://cd.fang.lianjia.com//loupan/p_whwdgcabdgs/","武侯万达广场","武侯","14000","3.6","2016.08.28","2017年12月31日","聚龙路988号","4","商业类","4"
"售罄","3.9","成都洲际置业有限公司","https://cd.fang.lianjia.com//loupan/p_zjctgcabcec/","洲际春天广场","温江","30000","4","2013.04.24","2016年06月30日","温泉大道177号（新城西站附近）","3.8","底商","3.8"
"售罄","null","成都一方投资有限公司","https://cd.fang.lianjia.com//loupan/p_hlgjeqabere/","海伦国际二期","新都","30000","0","2015.09","2015年05月","博海路83号","0","底商","0"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_hljmssabeln/","华霖金贸商厦","金牛","9500","null","null","null","null","null","商业类","null"
"售罄","1.7","成都犀牛房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_rystgcabfdm/","润扬双铁广场","郫都","75000","1.5","2013.06.22","2016年06月30日","天府路88号","1.7","底商","1.8"
"售罄","null","川煤集团","https://cd.fang.lianjia.com//loupan/p_frsshxabazn/","芙蓉山水浣溪","郫都","5100","0","2012.06.16","2013年06月16日","三道堰水乡街138号（水井坊街与文昌街交汇处）","0","住宅","0"
"售罄","3.6","成都荣盛伟业房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_rsztdjabfat/","荣盛紫提东郡","成华","12000","3.4","2013.12.27","2015年08月","万科路东段荣盛紫提东郡","3.8","商业","3.6"
"售罄","3.6","成都荣盛伟业房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_rsztdjabfab/","荣盛紫提东郡","成华","30000","3.4","2013.10.13","2015年08月","万科路东段荣盛紫提东郡","3.7","底商","3.7"
"售罄","3.3","成都龙泉驿蓝光和骏置业有限公司","https://cd.fang.lianjia.com//loupan/p_lggyhfabenq/","蓝光公园华府","龙泉驿","价格待定","3.6","2017.09.28","2019年12月31日","成龙大道金枫路","3.2","住宅","3.2"
"售罄","3.5","四川兴川投资有限公司","https://cd.fang.lianjia.com//loupan/p_lggyytabbjt/","蓝光公园悦庭","成华","13600","3.2","2017.07.14","2019年04月30日","崔家店南路2号","3.2","住宅","4"
"售罄","null","蓝光和骏实业有限公司","https://cd.fang.lianjia.com//loupan/p_lgxfmtabfjw/","蓝光幸福满庭","郫都","50000","0","2013.05.28","2013年08月31日","国宁东路299号","0","底商","0"
"售罄","3.4","成都蓝润航瑞置业有限公司","https://cd.fang.lianjia.com//loupan/p_lrghctaactq/","蓝润光华春天","温江","8300","3.5","2018.02","待定","花都大道与凤凰北大街交界处（地铁四号线凤凰大街站附近）","3.4","住宅","3.3"
"售罄","null","成都天合汇星置业有限公司","https://cd.fang.lianjia.com//loupan/p_thkxggabflr/","融创凯旋公馆","新都","12000","0","2014.05","2015年10月","润丰路100号","0","底商","0"
"售罄","null","null","https://cd.fang.lianjia.com//loupan/p_txsgylabfkw/","檀香山公园里","高新","40000","null","null","null","null","null","底商","null"
"售罄","4.6","成都易和置业有限公司","https://cd.fang.lianjia.com//loupan/p_xjgjeqabbiu/","西锦国际二期","金牛","24000","4.5","2013.11.09","2017年01月13日","花牌坊北街99号","4.5","底商","5"
"售罄","4.2","双流邦泰置业有限公司","https://cd.fang.lianjia.com//loupan/p_bthfggabbig/","邦泰华府公馆","双流","23000","4","2014.08.15","2017年12月31日","双华路三段(四川现代职业技术学院对面)","4.3","底商","4.3"
"售罄","null","成都金科房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_jksntdabfhv/","金科双楠天都","武侯","30000","0","2016.04.16","2018年01月10日","二环路西一段80号","0","底商","0"
"售罄","3.6","成都置信实业(集团)有限公司","https://cd.fang.lianjia.com//loupan/p_lhgabehv/","鹭湖宫十一区","温江","6500","4","2017.04.10","2018年12月31日","万春镇春江西路","3.5","住宅","3.5"
